,레시피,재료,음식사진,url
91,"['청경채무침, 백종원 청경채 겉절이 나물 만드는 법']","['청경채', '소금', '간', '고춧가루', '올리고당', '식초', '참기름', '소금']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/18/649c387af46ca2858806cbe84db74ece1.jpg,https://www.10000recipe.com/recipe/6979519
92,['저녁 메인반찬 고등어무조림/생선비린내 완벽하게 잡기!'],"['고등어', '무', '대파', '풋고추', '식용유', '쌀뜨물', '간장', '고추장', '고춧가루', '된장', '다진마늘', '다진생강', '맛술', '황설탕', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/18/ca3f0acf0b010bef807bb9b0afd2e08b1.jpg,https://www.10000recipe.com/recipe/6979518
93,['구수하고 진한 청국장 끓이기~'],"['청국장', '멸치육수', '된장', '김치', '두부', '파', '다진마늘', '표고버섯']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/18/e2c094c9aedd94f8d6478ddf523ce5db1.jpg,https://www.10000recipe.com/recipe/6979517
94,['쫀득쫀득 가지전 만들기 '],"['가지', '튀김가루', '물', '식용유', '원당', '양조간장', '식초', '청량고추', '홍피망']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/18/97bf98b2509e6a3d8841a44e957b3a231.jpg,https://www.10000recipe.com/recipe/6979516
95,['호두무말랭이무침'],"['무말랭이', '호두', '올리고당', '깨', '고추장', '고운고춧가루', '진간장', '국간장', '매실청', '생강청', '맛술', '황태머리', '무', '표고', '다시마']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/8964cdb819c0b653f3c815121d89e7dd1.jpg,https://www.10000recipe.com/recipe/6979515
96,['마늘쫑장아찌:설탕 없이 끓이지 않고 초간단으로 만들어요 (봄제철음식)'],"['마늘종', '식초', '맛술', '양조간장', '매실액', '소금', '청양고추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/75ce2f6479ccb69766701788fe11c0f91.jpg,https://www.10000recipe.com/recipe/6979514
97,['시원하게 맛보는 냉우동 샐러드 만들기'],"['우동면', '오이', '양상추', '냉동', '깨소금', '땅콩버터', '진간장', '식초', '올리고당', '올리브유', '참기름', '다진마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/fbcb8e6df06c35af39f3892ed82d61eb1.jpg,https://www.10000recipe.com/recipe/6979513
98,['완전 부드러운 소고기 볶음 '],"['소고기', '당근', '양배추', '홍피망', '청량고추', '베이킹소다', '원당', '미향', '전분가루', '물', '맛간장', '후춧가루', '다진마늘', '편생강']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/b7812a8bbaa836c1b3f3d4d759d9a1591.jpg,https://www.10000recipe.com/recipe/6979512
99,"['양념깻잎과 깻잎찜:같은 양념으로 만든 두 가지 깻잎반찬, 여름 밑반찬']","['깻잎', '양파', '당근', '파프리카', '파', '다진마늘', '고춧가루', '양조간장', '국간장', '생강청', '매실액', '맛술', '깨소금', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/ed585375b04c4a2eeac434e03556d6bb1.jpg,https://www.10000recipe.com/recipe/6979511
100,['돌나물마드레싱: 봄나물 샐러드드레싱 만들기'],"['돌나물', '마', '사과', '올리브오일', '들기름', '매실액', '소금']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/fc4a489730925c33a11d97bf965866961.jpg,https://www.10000recipe.com/recipe/6979510
101,['바지락전'],"['양파', '고추', '홍고추', '당근', '부추', '쪽파', '바지락', '부침가루', '계란', '굵은소금', '물', '올리브유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/d9c54d6d07c701dba9220bdd7ecf8aa81.jpg,https://www.10000recipe.com/recipe/6979509
102,['♥[참치캔요리] 10분 뚝딱 양배추참치덮밥'],"['양배추', '참치캔', '대파', '후춧가루', '참기름', '통깨', '고추장', '고춧가루', '굴소스', '간장', '설탕', '맛술', '다진마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/6b9ee606dbecc6dde33d4a7a481b05711.jpg,https://www.10000recipe.com/recipe/6979508
103,['두릅계란전:애어른 입맛 다 사로잡는 두릅요리(봄제철요리)'],"['두릅', '계란', '다진마늘', '간장', '참기름', '새우젓', '소금', '오일']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/57c736913acbdd0661e7366ba1b8816b1.jpg,https://www.10000recipe.com/recipe/6979507
104,['또띠아롤 치킨랩 만들기 닭가슴살 요리'],"['또띠아', '훈제닭가슴살', '샐러드채소', '사과', '파프리카', '허니머스터드', '마요네즈', '스리라차소스']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/56b52af0cabf414a4c4ef514a4948d5d1.jpg,https://www.10000recipe.com/recipe/6979506
105,['줄기양파김치:처음 맛 본 그 맛에 반하다'],"['굵은소금', '물', '액젓', '고춧가루', '육수', '쌀조청', '고구마', '다진마늘', '배', '매실액', '양파', '생강청', '새우젓', '액젓', '황태머리', '다시마', '마늘', '양파껍질', '사과', '물']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/49fdb491a7c6908e09537b647a886bc71.jpg,https://www.10000recipe.com/recipe/6979505
106,['먹다 남은 삼겹살로 만든 김치찌개 '],"['삼겹살', '김치', '물', '설탕', '다시다', '고춧가루', '액젓']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/c3b0c8a1671bfd90ca320e8fa5c881e21.jpg,https://www.10000recipe.com/recipe/6979504
107,['상추겉절이 양념 만드는법 알려드릴게요 '],"['상추', '고춧가루', '설탕', '액젓', '식초', '매실청', '참기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/a4be0193e942d85622839c61f44a5ff31.jpg,https://www.10000recipe.com/recipe/6979503
108,['마늘종어묵볶음: 마늘종꽃대도 버리지 않고 양념은 쏙쏙'],"['마늘종', '봉어묵', '파프리카', '굵은소금', '양조간장', '쯔유', '맛술', '올리고당', '참기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/2b6c34b68c072c3196da615544895e7a1.jpg,https://www.10000recipe.com/recipe/6979502
109,"['애호박구이무침:세발나물양념장에 무쳐보세요 (쉬운반찬,봄나물요리)']","['애호박', '들기름', '세발나물', '양파', '고춧가루', '양조간장', '매실액', '생강청', '참기름', '깨소금']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/6d1e216bf62178664876f9a6667960c81.jpg,https://www.10000recipe.com/recipe/6979501
110,['깻잎순 나물 만들기'],"['깻잎순', '들기름', '식용유', '다진마늘', '국간장', '참치액젓', '들깨가루', '물']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/04ae454925cdad9407444cb94836a4e01.jpg,https://www.10000recipe.com/recipe/6979500
111,['데리야끼두부덮밥:맛있는 다이어트 한그릇요리(간단한끼)'],"['두부', '어린잎채소', '브로컬리', '견과류', '깨', '소금', '조미료', '진간장', '생강술', '올리고당', '물']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/747389c927b8ebbfc0da2d9b28469fde1.jpg,https://www.10000recipe.com/recipe/6979499
112,['상추된장국: 싱싱한 쌈채소로 끓인 뜻밖의 보약국'],"['상추', '채소육수', '무', '양파', '된장', '고추장', '소금', '대파', '청양고추', '다진마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/12447e0be6ad8f153b7e4a5188fd7f4f1.jpg,https://www.10000recipe.com/recipe/6979498
113,['달콤한 간장국수 만들기 (+면 삶는방법)'],"['소면', '간장', '설탕', '고춧가루', '참기름', '깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/f20f0ee664b994608bf6b5b3469e54481.jpg,https://www.10000recipe.com/recipe/6979497
114,['오트밀쿠키:달지 않아도 맛있는 귀리쿠키(귀리효능)'],"['통밀가루', '오트밀', '식용유', '마스코바도', '우유', '소금', '해바라기씨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/2b26a41a03cbbe3145329e2001be697c1.jpg,https://www.10000recipe.com/recipe/6979496
115,['두릅장아찌:설탕 빼고 각종 효소 더해 만든 봄나물장아찌'],"['두릅', '황태육수', '간장', '마늘가루', '매실청']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/88b8a97d1b18f92495843b938ad8927d1.jpg,https://www.10000recipe.com/recipe/6979495
116,['오이 피클 만들기 '],"['오이', '소금', '식초', '설탕', '물', '피클링스파이스', '월계수잎']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/2c9cdfa6a1ebaf2b9580a07fe1d8ddc41.jpg,https://www.10000recipe.com/recipe/6979494
117,['아이들 반찬/묵은지 볶음'],"['묵은지', '대파', '참기름', '참치액', '다진마늘', '갈색설탕', '후추', '카놀라유', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/2f4d457adf5ff0ea19c584d1cbfae8821.jpg,https://www.10000recipe.com/recipe/6979493
118,['5단계로 만드는 백종원 장칼국수'],"['식용유', '다진', '대파', '고추장', '재래식', '굵은', '고운', '물', '양파', '감자', '조미료', '국간장', '꽃소금', '칼국수면', '애호박', '청양고추', '간마늘', '깨소금', '김가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/f39e7bce8678566fa7ebf2b59b65476b1.jpg,https://www.10000recipe.com/recipe/6979492
119,['초간단 건강간식~♡시금치칩♡'],"['시금치', '올리브유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/e903b9e82f82c6c2b2c55d23e2f0f2651.jpg,https://www.10000recipe.com/recipe/6979491
120,['쌀소면 호로록 부담없는 한 끼'],"['애호박', '김치', '건표고버섯', '참기름', '깨', '다시마육수', '대파']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/5d10cfc24289c901479281f77a1ce2ab1.jpg,https://www.10000recipe.com/recipe/6979490
121,['대추방울토마토 간단토마토요리 토달볶음'],"['대추방울토마토', '달걀', '소금', '올리브오일']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/7f79be535f59fcf19c32af6e4555f93b1.jpg,https://www.10000recipe.com/recipe/6979489
122,['양배추김밥 밥없는김밥 저탄고지식단'],"['양배추채', '달걀', '당근', '비트', '미나리', '김', '소금', '참기름', '깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/fc34ece9f31f3cec3c63812425ce48ad1.jpg,https://www.10000recipe.com/recipe/6979488
123,"['통조림 옥수수 듬뿍, 베이컨옥수수김치볶음밥 만들기']","['콘옥수수', '묵은지', '베이컨', '달걀', '고춧가루', '설탕', '참기름', '다진마늘', '밥', '식용유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/307863e8d26110cbdba2efe265dedbc31.jpg,https://www.10000recipe.com/recipe/6979487
124,['시원한 여름김치로 맛있는 얼갈이배추김치 담그기 담그는법'],"['얼갈이', '굵은소금', '찹쌀풀', '고추가루', '조미료', '파']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/d12039ce5dc217db786a3588d2448aa41.jpg,https://www.10000recipe.com/recipe/6979486
125,['구름 간장 계란밥'],"['계란', '밥', '간장', '올리브유', '참기름']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/25f7d6dd523c505c547852ab00512c7a1.jpg,https://www.10000recipe.com/recipe/6979485
126,['여름김치 얼갈이배추김치 만드는법 얼갈이배추겉절이'],"['얼갈이배추', '부추', '무', '양파', '대파', '마른홍고추', '다진마늘', '생강', '밀가루풀', '고추가루', '까나리액젓', '매실청', '천일염']",https://recipe1.ezmember.co.kr/cache/recipe/2020/07/20/cf98df06580cfe55f0ea48fadbb612ff1.jpg,https://www.10000recipe.com/recipe/6979484
127,"['꼬비쿠킹 | 반숙계란장만들기, 마약계란장 남은 간장양념까지 활용가능한 레시피']","['반숙', '다진', '다진', '다진', '다진대파', '다진마늘', '다진', '통깨', '식초', '진간장', '물', '맛술', '설탕', '가쓰오부시']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/56fc2f2a66fad299904742fd5a23ea631.jpg,https://www.10000recipe.com/recipe/6979483
128,['춘장으로 짜장면 만들기/간짜장 만드는법'],"['춘장', '양파', '대파', '양송이', '돼지고기목살', '다진마늘', '다진생강', '식용유', '진간장', '미림']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/4c4f34cdfd995a08443ee6aa46c0b12f1.jpg,https://www.10000recipe.com/recipe/6979482
129,['다이어트 간식 아이들 간식 에어프라이어 두부 치즈 구이 만들기'],"['두부', '치즈', '코코넛', '소금', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/591e5108952c0463de4d99a4ad7bec481.jpg,https://www.10000recipe.com/recipe/6979481
130,"['꼬비쿠킹안주 | 아게다시도후, 두부튀김쯔유요리, 다이어트 두부안주 만들기']","['두부', '전분가루', '쯔유', '가쓰오부시', '쪽파', '와사비', '생수']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/f43b1b89c3b7134d2659e0eec5df0ec51.jpg,https://www.10000recipe.com/recipe/6979480
131,"['꼬비쿠킹 | 부드러운 진미채볶음 만들기, 간단하고 맛있어요!']","['진미채', '마요네즈', '생수', '고추장', '간장', '맛술', '간마늘', '설탕', '꿀', '식용유', '참기름', '참깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/6cc9c35905c3ad2c0342d1deaab94c211.jpg,https://www.10000recipe.com/recipe/6979479
132,['시금치된장국 만드는법 시금치국 시금치요리'],"['시금치', '대파', '다진마늘', '청양고추', '멸치육수', '굵은', '멸치액젓', '국간장', '된장']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/9a664bfe5a92a843b60ac570ca695acc1.jpg,https://www.10000recipe.com/recipe/6979478
133,"['식어도 부드러운 오뎅볶음 어묵볶음 만드는법 - 도시락반찬, 아이반찬']","['어묵', '마늘', '식용유', '다진쪽파', '참기름', '참깨', '올리고당', '진간장', '굴소스', '맛술', '후추', '물']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/c274ae1efb97d2814b9465485b79a0311.jpg,https://www.10000recipe.com/recipe/6979477
134,['견과류 멸치 볶음 영양만점 멸치 볶음~~\n아이도 어른도 자꾸만 손이 가요'],"['잔멸치', '마늘', '청양고추', '간장', '매실액', '설탕', '올리고당', '참기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/0ae550f84253a77b5182614050c7b7b61.jpg,https://www.10000recipe.com/recipe/6979476
135,['구수한 들깨 미역국'],"['자른미역', '들기름', '멸치다시마육수', '들깨', '찹쌀가루', '멸치액젓', '국간장', '굵은소금']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/f069ff58c37dfb8237cdebbd48596f071.jpg,https://www.10000recipe.com/recipe/6979475
136,['레몬청 만들기 / 숙성기간 수제청 과일청 레몬에이드'],[],https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/409135713f59cdf0d5d232eaa2ee12ce1.jpg,https://www.10000recipe.com/recipe/6979474
137,"['[레시피/홈쿡] 일드 선술집바가지에 나왔던 연근 요리, 연근 하사미아게 만들기']","['연근', '돼지고기', '소금', '후추', '전분가루', '튀김가루', '튀김유', '어린잎새싹', '로메인상추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/c07bdd78920cb90035713011268997831.jpg,https://www.10000recipe.com/recipe/6979473
138,['매콤 짭쪼름하게 볶은 가지볶음~'],"['가지', '새우', '대파', '홍고추', '청양고추', '다진', '통깨', '식용유', '전분물', '두반장', '굴소스', '진간장', '식초', '올리고당', '후춧가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/e38ff267de0a17cdec9afd43b3ea093d1.jpg,https://www.10000recipe.com/recipe/6979472
139,['통조림햄요리 아삭아삭 양파샐러드와 두부스팸구이'],"['양파', '두부', '통조림햄', '설탕', '식초', '매실청', '진간장', '물']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/63da435a0f82d20c224ae8527e36ced41.jpg,https://www.10000recipe.com/recipe/6979471
140,['바나나 어디까지 먹어봤니? 에어프라이어 바나나구이 만드는 법'],"['바나나', '녹인', '설탕', '계핏가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/d80e86ea0e8632b1c5357abad4a4642b1.jpg,https://www.10000recipe.com/recipe/6979470
141,['간단 비빔만두 만들기(with 두부면)'],"['군만두', '두부면', '당근', '깻잎', '오이', '양배추', '고추장', '진간장', '매실액', '참기름', '다진마늘', '설탕', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/032e4badab92f530a9475decb5ed88351.jpg,https://www.10000recipe.com/recipe/6979469
142,['누룽지닭백숙 끓이는법 닭한마리 삼계탕 점심저녁 보양식국물요리'],"['생닭', '통마늘', '대추', '파', '물', '누룽지']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/96e999c1a87180d4d6852f1943c4d31e1.jpg,https://www.10000recipe.com/recipe/6979468
143,['우주선 김치볶음밥 만들기'],"['김치', '햄', '파', '양파', '계란', '식은밥', '깨소금', '올리브유', '설탕', '참기름', '김치국물', '고추가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/17/4297d46074467458392e9f93ac2c424d1.jpg,https://www.10000recipe.com/recipe/6979467
